session_id,session_date,app_name,app_category,device,user_age_group,user_tech_savvy,intended_action,total_dark_patterns_found,total_pattern_instances,hidden_fees,fake_urgency,pre_checked_boxes,confirmshaming,sneaked_into_basket,hard_to_cancel,false_social_proof,forced_continuity,roach_motel,misdirection,price_comparison_blocking,trick_questions,disguised_ads,bait_and_switch,time_spent_minutes,intended_spend_usd,actual_spend_usd,extra_charges_usd,action_outcome,completed_intended_action,frustration_score,would_use_again
S-901933,2024-12-29,OpenApp-Freemium,Productivity,Desktop,55+,High,try_free_trial,3,6,0,0,0,0,0,0,0,4,0,1,0,0,1,0,9.3,0,0,0,signed_up,1,2.5,0
S-911778,2024-10-20,SocialFeed-App,Social Media,Mobile,55+,High,check_notifications,3,5,1,0,0,0,0,0,0,0,0,0,0,2,2,0,6.0,0,6.68,6.68,completed_purchase,1,2.1,1
S-902434,2024-09-25,CleanShop-Ethical,E-commerce,Mobile,25-34,Medium,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,2.0,1
S-900511,2025-04-25,QuickStream-Video,Subscription,Mobile,18-24,High,cancel_subscription,4,9,0,0,2,0,0,0,0,2,3,2,0,0,0,0,7.4,0,11.63,11.63,completed_cancellation,1,3.7,1
S-909875,2025-04-06,TravelDeal-Booking,Travel,Mobile,25-34,Low,book_cheapest_option,4,8,0,0,2,0,0,0,3,0,0,0,2,1,0,0,14.6,150,174.65,24.65,completed_booking,1,5.0,1
S-902346,2025-08-25,SocialFeed-App,Social Media,Mobile,25-34,High,check_notifications,4,8,0,0,0,0,0,2,0,0,0,2,0,2,2,0,6.6,0,0,0,completed_purchase,1,4.5,0
S-908092,2024-12-31,CleanShop-Ethical,E-commerce,Desktop,25-34,Medium,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-909030,2025-08-13,FairBook-Travel,Travel,Mobile,35-44,Medium,book_cheapest_option,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.4,150,175.98,25.98,completed_booking,1,2.2,1
S-902075,2025-08-12,QuickStream-Video,Subscription,Tablet,35-44,Medium,cancel_subscription,4,6,0,0,0,0,0,1,0,3,1,1,0,0,0,0,6.3,0,0,25.37,gave_up_cancelling,0,3.2,1
S-902591,2024-12-18,NewsHub-Media,News/Media,Mobile,18-24,Low,read_one_article,4,7,0,0,0,0,0,0,0,2,3,1,0,0,1,0,6.0,0,18.69,18.69,completed_purchase,1,2.8,1
S-903713,2024-11-10,CleanShop-Ethical,E-commerce,Desktop,25-34,Low,buy_one_item,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7.1,40,52.88,12.88,completed_purchase,1,2.7,1
S-900299,2025-09-22,FairBook-Travel,Travel,Mobile,25-34,Medium,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1.8,1
S-906858,2025-03-22,TravelDeal-Booking,Travel,Mobile,45-54,Low,book_cheapest_option,7,13,2,3,2,0,0,1,0,1,0,0,3,1,0,0,15.0,150,150,47.52,noticed_hidden_fee_abandoned,0,5.9,0
S-907336,2024-09-11,OpenApp-Freemium,Productivity,Mobile,35-44,Low,try_free_trial,2,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6.4,0,21.77,21.77,signed_up,1,1.8,1
S-907464,2025-01-30,OpenApp-Freemium,Productivity,Desktop,45-54,Medium,try_free_trial,2,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,7.9,0,26.05,26.05,signed_up,1,3.0,1
S-900620,2025-05-31,NewsHub-Media,News/Media,Mobile,55+,High,read_one_article,4,7,0,0,0,0,0,0,0,3,1,1,0,0,2,0,7.3,0,0,0,completed_purchase,1,3.3,0
S-905408,2025-09-23,FitPro-Subscription,Fitness SaaS,Mobile,45-54,Medium,cancel_subscription,4,10,0,0,0,1,0,4,0,4,1,0,0,0,0,0,9.3,0,0,12.28,gave_up_cancelling,0,4.1,0
S-905955,2025-05-01,CleanShop-Ethical,E-commerce,Mobile,45-54,Low,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-906742,2024-08-12,FoodFast-Delivery,Food Delivery,Desktop,35-44,Low,order_dinner,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.6,25,30.61,5.61,completed_purchase,1,2.6,1
S-906158,2024-06-03,FoodFast-Delivery,Food Delivery,Desktop,45-54,High,order_dinner,4,6,1,0,1,0,3,0,0,0,0,1,0,0,0,0,7.8,25,98.01,73.01,completed_purchase,1,3.3,0
S-907004,2025-06-29,FairBook-Travel,Travel,Desktop,25-34,High,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.4,150,150,0,completed_booking,1,1.8,1
S-911403,2025-04-01,CleanShop-Ethical,E-commerce,Mobile,25-34,Medium,buy_one_item,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4,40,40,0,completed_purchase,1,1,1
S-904568,2024-09-22,NewsHub-Media,News/Media,Mobile,55+,Medium,read_one_article,3,7,0,0,0,2,1,0,0,0,4,0,0,0,0,0,4.2,0,11.88,11.88,completed_purchase,1,4.3,0
S-906843,2025-08-16,OpenApp-Freemium,Productivity,Desktop,25-34,High,try_free_trial,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.6,0,0,0,signed_up,1,2.3,1
S-904075,2025-09-07,CleanShop-Ethical,E-commerce,Mobile,18-24,High,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-911645,2024-08-06,TravelDeal-Booking,Travel,Mobile,45-54,Medium,book_cheapest_option,2,6,0,4,0,0,0,0,0,0,0,0,0,2,0,0,13.4,150,150,0,completed_booking,1,3.6,1
S-909884,2025-06-29,TravelDeal-Booking,Travel,Mobile,55+,Low,book_cheapest_option,5,8,1,1,0,0,0,0,1,0,0,1,4,0,0,0,16.3,150,161.19,11.19,completed_booking,1,3.9,1
S-911994,2025-01-18,SocialFeed-App,Social Media,Mobile,45-54,High,check_notifications,3,7,0,0,0,0,1,0,0,0,0,4,0,2,0,0,4.5,0,19.95,19.95,completed_purchase,1,4.6,0
S-904511,2024-12-27,FairBook-Travel,Travel,Mobile,35-44,Low,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6,150,159.63,9.63,completed_booking,1,2.3,1
S-901326,2025-11-23,FoodFast-Delivery,Food Delivery,Desktop,35-44,High,order_dinner,5,8,1,1,2,0,2,0,0,0,0,2,0,0,0,0,6.5,25,72.28,47.28,completed_purchase,1,5.2,0
S-905040,2025-10-28,FairBook-Travel,Travel,Desktop,35-44,Low,book_cheapest_option,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5,150,150,0,completed_booking,1,1.2,1
S-908514,2024-08-12,TravelDeal-Booking,Travel,Desktop,35-44,Low,book_cheapest_option,6,15,4,4,1,0,0,0,0,0,0,0,3,2,0,1,17.8,150,193.76,43.76,completed_booking,1,6.8,1
S-906219,2025-04-08,CleanShop-Ethical,E-commerce,Desktop,35-44,High,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.4,40,40,0,completed_purchase,1,1.9,1
S-906697,2025-04-22,CleanShop-Ethical,E-commerce,Tablet,45-54,Low,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3,40,40,0,completed_purchase,1,1.3,1
S-907290,2024-06-11,FairBook-Travel,Travel,Mobile,55+,Low,book_cheapest_option,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.0,150,175.48,25.48,completed_booking,1,1.2,1
S-910389,2025-04-04,NewsHub-Media,News/Media,Mobile,55+,Low,read_one_article,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3.1,0,15.94,15.94,completed_purchase,1,2.7,1
S-909870,2024-07-22,FoodFast-Delivery,Food Delivery,Desktop,25-34,High,order_dinner,3,6,0,1,2,0,3,0,0,0,0,0,0,0,0,0,7.2,25,118.56,93.56,completed_purchase,1,3.2,1
S-901166,2025-09-11,FairBook-Travel,Travel,Mobile,18-24,Low,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-907486,2024-12-24,TravelDeal-Booking,Travel,Mobile,18-24,High,book_cheapest_option,4,12,4,4,0,0,0,0,0,0,0,0,3,1,0,0,16.4,150,164.41,14.41,completed_booking,1,5.1,1
S-911440,2025-03-17,TravelDeal-Booking,Travel,Mobile,35-44,Medium,book_cheapest_option,6,11,3,2,1,0,0,0,1,0,0,0,3,1,0,0,17.6,150,150,23.22,noticed_hidden_fee_abandoned,0,4.5,1
S-907755,2024-07-18,QuickStream-Video,Subscription,Mobile,18-24,Medium,cancel_subscription,5,14,0,0,0,4,0,0,0,4,4,1,1,0,0,0,14.1,0,0,20.46,gave_up_cancelling,0,7.6,0
S-908148,2024-06-01,FairBook-Travel,Travel,Tablet,45-54,Low,book_cheapest_option,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.4,150,150,0,completed_booking,1,1.1,1
S-910921,2025-10-26,NewsHub-Media,News/Media,Desktop,18-24,High,read_one_article,4,11,0,0,0,1,0,0,0,3,4,0,0,0,3,0,7.1,0,0,0,completed_purchase,1,4.8,1
S-900637,2024-10-14,FoodFast-Delivery,Food Delivery,Mobile,35-44,Medium,order_dinner,4,10,4,0,0,0,4,0,0,0,0,1,0,1,0,0,9.1,25,89.47,64.47,completed_purchase,1,5.6,1
S-903748,2024-06-30,FoodFast-Delivery,Food Delivery,Desktop,55+,High,order_dinner,4,8,2,2,2,0,0,0,0,0,0,2,0,0,0,0,8.3,25,55.47,30.47,completed_purchase,1,4.8,0
S-910152,2025-04-01,MegaShop-Ecommerce,E-commerce,Mobile,35-44,Low,buy_one_item,4,7,0,1,3,0,0,0,1,0,0,0,0,0,0,2,10.5,40,121.01,81.01,completed_purchase,1,3.2,1
S-900386,2025-02-04,FoodFast-Delivery,Food Delivery,Tablet,55+,High,order_dinner,5,9,3,0,1,0,3,0,0,0,0,0,0,0,1,1,7.1,25,159.65,134.65,completed_purchase,1,5.2,0
S-910230,2025-04-27,FitPro-Subscription,Fitness SaaS,Mobile,35-44,Low,cancel_subscription,5,10,0,0,0,1,0,2,0,4,1,0,0,2,0,0,9.1,0,0,16.39,gave_up_cancelling,0,4.3,1
S-901442,2025-05-02,FairBook-Travel,Travel,Mobile,18-24,Low,book_cheapest_option,2,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,11.8,150,179.77,29.77,completed_booking,1,1.9,1
S-907037,2025-08-19,TravelDeal-Booking,Travel,Mobile,35-44,High,book_cheapest_option,4,12,4,3,0,0,0,0,2,0,0,0,3,0,0,0,17.9,150,176.08,26.08,completed_booking,1,5.0,1
S-909448,2024-10-30,FitPro-Subscription,Fitness SaaS,Tablet,55+,Medium,cancel_subscription,5,13,0,0,0,3,0,2,0,3,1,0,0,4,0,0,8.5,0,0,20.79,gave_up_cancelling,0,6.9,0
S-911598,2025-04-18,FoodFast-Delivery,Food Delivery,Tablet,35-44,Medium,order_dinner,4,7,4,0,1,0,1,0,0,0,0,0,0,1,0,0,9.2,25,57.62,32.62,completed_purchase,1,3.5,1
S-910361,2025-08-07,MegaShop-Ecommerce,E-commerce,Tablet,35-44,High,buy_one_item,6,7,0,1,2,0,1,1,1,0,0,0,0,0,0,1,10.2,40,40,52.77,abandoned_cart,0,3.5,1
S-904751,2024-08-03,TravelDeal-Booking,Travel,Desktop,25-34,Medium,book_cheapest_option,6,15,4,3,2,0,0,0,4,0,0,0,1,1,0,0,15.3,150,213.61,63.61,completed_booking,1,7.3,0
S-901666,2025-07-12,FairBook-Travel,Travel,Mobile,35-44,Medium,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.5,150,156.54,6.54,completed_booking,1,1,1
S-903919,2024-06-25,FitPro-Subscription,Fitness SaaS,Mobile,45-54,High,cancel_subscription,8,16,1,0,0,3,0,3,0,1,1,0,1,4,2,0,9.5,0,9.11,9.11,completed_cancellation,1,8.0,0
S-902662,2025-07-12,NewsHub-Media,News/Media,Tablet,25-34,High,read_one_article,3,8,0,0,0,0,0,0,0,3,4,0,0,0,1,0,5.4,0,0,0,completed_purchase,1,3.6,0
S-904502,2024-10-18,FoodFast-Delivery,Food Delivery,Mobile,25-34,Low,order_dinner,4,8,2,2,0,0,2,0,0,0,0,2,0,0,0,0,10.0,25,68.08,43.08,completed_purchase,1,4.4,1
S-904711,2024-10-29,FoodFast-Delivery,Food Delivery,Tablet,55+,High,order_dinner,4,7,1,0,4,0,0,0,0,1,0,1,0,0,0,0,8.1,25,73.06,48.06,completed_purchase,1,3.2,0
S-911842,2024-11-05,CleanShop-Ethical,E-commerce,Tablet,55+,Low,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,40,40,0,completed_purchase,1,1.9,1
S-901652,2025-10-30,SocialFeed-App,Social Media,Tablet,55+,High,check_notifications,4,5,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3.5,0,17.65,17.65,completed_purchase,1,2.5,1
S-910630,2024-11-30,NewsHub-Media,News/Media,Tablet,45-54,Low,read_one_article,3,4,0,0,0,1,0,0,0,2,0,0,0,0,1,0,4.8,0,15.44,15.44,completed_purchase,1,2.7,1
S-901910,2025-09-08,MegaShop-Ecommerce,E-commerce,Mobile,25-34,Medium,buy_one_item,6,14,2,3,3,0,1,0,3,0,0,0,0,0,0,2,14.4,40,40,116.34,noticed_hidden_fee_abandoned,0,5.8,1
S-907497,2024-07-08,FairBook-Travel,Travel,Desktop,45-54,Medium,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1.9,1
S-909317,2024-10-29,NewsHub-Media,News/Media,Desktop,45-54,Low,read_one_article,3,7,0,0,0,0,0,0,0,3,2,0,0,0,2,0,6.4,0,25.7,25.7,completed_purchase,1,4.1,1
S-900629,2025-06-18,FoodFast-Delivery,Food Delivery,Desktop,45-54,High,order_dinner,6,12,3,1,2,0,3,0,0,1,0,2,0,0,0,0,7.7,25,74.75,49.75,completed_purchase,1,6.4,1
S-903241,2025-08-28,TravelDeal-Booking,Travel,Mobile,55+,High,book_cheapest_option,6,11,0,2,2,1,0,0,4,0,0,0,1,1,0,0,14.2,150,161.89,11.89,completed_booking,1,5.8,0
S-906495,2025-09-24,FairBook-Travel,Travel,Mobile,25-34,Low,book_cheapest_option,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10.6,150,161.92,11.92,completed_booking,1,2.5,1
S-902186,2024-10-04,CleanShop-Ethical,E-commerce,Desktop,25-34,Low,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.7,40,40,0,completed_purchase,1,2.3,1
S-902915,2025-02-02,OpenApp-Freemium,Productivity,Mobile,35-44,Medium,try_free_trial,4,7,1,0,0,0,1,0,0,4,0,0,0,1,0,0,7.2,0,46.52,46.52,signed_up,1,4.3,1
S-903722,2025-03-21,CleanShop-Ethical,E-commerce,Mobile,35-44,Medium,buy_one_item,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,40,42.73,2.73,completed_purchase,1,2.5,1
S-901554,2025-01-11,CleanShop-Ethical,E-commerce,Mobile,18-24,Medium,buy_one_item,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.9,40,40,0,completed_purchase,1,2.6,1
S-907795,2024-08-09,FoodFast-Delivery,Food Delivery,Mobile,55+,Medium,order_dinner,6,12,3,1,2,1,4,0,0,0,0,1,0,0,0,0,12.3,25,87.72,62.72,completed_purchase,1,5.1,0
S-908870,2024-10-24,OpenApp-Freemium,Productivity,Mobile,55+,Medium,try_free_trial,2,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5.9,0,20.51,20.51,signed_up,1,2.7,1
S-909013,2025-03-20,CleanShop-Ethical,E-commerce,Desktop,55+,High,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.4,40,40,0,completed_purchase,1,2.2,1
S-906899,2024-07-27,OpenApp-Freemium,Productivity,Mobile,55+,High,try_free_trial,3,6,0,0,0,2,0,0,0,3,0,0,0,1,0,0,9.6,0,0,0,signed_up,1,3.7,0
S-900391,2024-11-18,CleanShop-Ethical,E-commerce,Desktop,25-34,Medium,buy_one_item,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4,40,40,0,completed_purchase,1,2.0,1
S-901988,2024-11-16,QuickStream-Video,Subscription,Mobile,45-54,Medium,cancel_subscription,6,12,0,0,2,4,0,2,0,1,2,1,0,0,0,0,7.3,0,39.51,39.51,completed_cancellation,1,6.7,1
S-904050,2025-07-10,MegaShop-Ecommerce,E-commerce,Mobile,18-24,Low,buy_one_item,7,21,4,4,4,0,2,0,4,0,0,1,0,0,0,2,12.1,40,190.58,150.58,completed_purchase,1,8.6,1
S-901542,2025-05-16,TravelDeal-Booking,Travel,Mobile,25-34,High,book_cheapest_option,5,11,3,2,1,0,0,0,2,0,0,0,3,0,0,0,13.6,150,150,42.07,noticed_hidden_fee_abandoned,0,5.3,0
S-911589,2025-05-16,FoodFast-Delivery,Food Delivery,Mobile,25-34,Medium,order_dinner,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.5,25,40.79,15.79,completed_purchase,1,2.2,1
S-911319,2025-05-04,MegaShop-Ecommerce,E-commerce,Desktop,55+,Low,buy_one_item,5,9,0,1,2,0,0,0,3,1,0,0,0,0,0,2,12.1,40,112.25,72.25,completed_purchase,1,4.7,1
S-900471,2025-11-18,MegaShop-Ecommerce,E-commerce,Mobile,45-54,Low,buy_one_item,7,19,2,4,4,1,2,0,4,0,0,0,0,0,0,2,11.8,40,174.1,134.1,completed_purchase,1,8.9,1
S-902403,2025-05-02,TravelDeal-Booking,Travel,Tablet,25-34,Low,book_cheapest_option,7,20,4,4,2,0,0,0,3,0,0,0,3,2,0,2,16.3,150,201.0,51.0,completed_booking,1,8.2,1
S-909705,2025-02-17,QuickStream-Video,Subscription,Mobile,18-24,High,cancel_subscription,6,14,0,0,0,4,0,1,0,2,4,2,0,0,0,1,10.3,0,22.84,22.84,completed_cancellation,1,6.3,1
S-904389,2024-08-06,FitPro-Subscription,Fitness SaaS,Mobile,35-44,High,cancel_subscription,5,11,0,0,0,3,0,4,0,1,1,0,0,2,0,0,10.3,0,0,0,completed_cancellation,1,6.1,1
S-903968,2024-08-25,SocialFeed-App,Social Media,Mobile,35-44,Medium,check_notifications,4,7,0,0,0,0,0,2,1,0,0,0,0,3,1,0,4.9,0,0,0,completed_purchase,1,3.7,1
S-911114,2025-07-05,NewsHub-Media,News/Media,Mobile,45-54,Low,read_one_article,5,8,0,0,0,0,0,0,1,3,2,1,0,0,1,0,7.5,0,17.18,17.18,completed_purchase,1,3.3,1
S-904752,2025-03-12,TravelDeal-Booking,Travel,Mobile,25-34,Medium,book_cheapest_option,7,12,1,2,1,0,0,0,1,1,0,0,4,0,0,2,14.5,150,232.43,82.43,completed_booking,1,6.1,1
S-903556,2024-08-04,FairBook-Travel,Travel,Mobile,35-44,High,book_cheapest_option,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11.1,150,166.98,16.98,completed_booking,1,2.2,1
S-906313,2025-03-12,FoodFast-Delivery,Food Delivery,Desktop,25-34,High,order_dinner,5,12,2,1,3,0,4,0,0,0,0,2,0,0,0,0,10.2,25,25,147.99,noticed_hidden_fee_abandoned,0,5.3,0
S-900115,2025-05-01,TravelDeal-Booking,Travel,Mobile,18-24,Low,book_cheapest_option,5,10,4,1,0,0,0,1,0,0,0,0,0,2,0,2,16.9,150,220.94,70.94,completed_booking,1,5.5,1
S-902212,2024-08-05,NewsHub-Media,News/Media,Desktop,45-54,High,read_one_article,2,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3.9,0,0,0,completed_purchase,1,2.3,1
S-900553,2024-07-09,OpenApp-Freemium,Productivity,Mobile,35-44,Medium,try_free_trial,4,7,0,0,0,1,0,1,0,3,0,0,0,2,0,0,7.2,0,26.72,26.72,signed_up,1,4.0,0
S-911695,2025-11-15,FoodFast-Delivery,Food Delivery,Tablet,25-34,High,order_dinner,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5.8,25,44.56,19.56,completed_purchase,1,3.7,1
S-908851,2025-09-14,OpenApp-Freemium,Productivity,Desktop,25-34,Medium,try_free_trial,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6.0,0,11.73,11.73,signed_up,1,1.7,1
S-910945,2025-08-10,NewsHub-Media,News/Media,Desktop,55+,High,read_one_article,4,6,1,0,0,0,0,0,0,1,2,0,0,0,2,0,6.3,0,3.63,3.63,completed_purchase,1,3.5,1
S-902070,2025-03-04,CleanShop-Ethical,E-commerce,Desktop,18-24,Low,buy_one_item,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7.1,40,44.49,4.49,completed_purchase,1,1.8,1
S-903856,2025-04-30,NewsHub-Media,News/Media,Desktop,18-24,Medium,read_one_article,2,5,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4.1,0,11.19,11.19,completed_purchase,1,2.7,1
S-906162,2025-06-19,FitPro-Subscription,Fitness SaaS,Mobile,45-54,Low,cancel_subscription,4,6,0,0,0,1,0,0,0,2,1,0,0,2,0,0,5.5,0,22.5,22.5,completed_cancellation,1,4.0,1
S-910268,2024-08-05,CleanShop-Ethical,E-commerce,Mobile,35-44,High,buy_one_item,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7.0,40,40,0,completed_purchase,1,2.0,1
S-907039,2025-05-23,FairBook-Travel,Travel,Desktop,55+,High,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.8,150,150,0,completed_booking,1,1,1
S-911966,2025-02-20,SocialFeed-App,Social Media,Mobile,35-44,High,check_notifications,4,8,1,0,0,0,0,0,0,0,0,2,0,1,4,0,7.1,0,4.01,4.01,completed_purchase,1,3.3,1
S-900328,2024-06-25,QuickStream-Video,Subscription,Desktop,55+,Medium,cancel_subscription,6,16,0,0,2,4,0,2,0,3,4,1,0,0,0,0,9.4,0,28.17,28.17,completed_cancellation,1,7.4,1
S-911448,2025-10-12,QuickStream-Video,Subscription,Tablet,25-34,Medium,cancel_subscription,6,16,0,0,1,4,0,2,0,4,4,0,0,0,0,1,15.3,0,0,40.27,gave_up_cancelling,0,8.1,0
S-905377,2025-09-11,TravelDeal-Booking,Travel,Tablet,55+,High,book_cheapest_option,3,5,0,1,1,0,0,0,0,0,0,0,3,0,0,0,13.0,150,154.57,4.57,completed_booking,1,3.5,1
S-908582,2025-02-15,NewsHub-Media,News/Media,Mobile,18-24,Low,read_one_article,6,12,1,0,0,2,0,0,0,3,1,0,0,1,4,0,9.3,0,18.49,18.49,completed_purchase,1,6.8,1
S-903584,2024-12-31,CleanShop-Ethical,E-commerce,Mobile,45-54,Low,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.6,40,40,0,completed_purchase,1,1.9,1
S-909245,2025-05-23,OpenApp-Freemium,Productivity,Desktop,55+,Medium,try_free_trial,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.5,0,22.73,22.73,signed_up,1,2.7,1
S-901782,2025-03-08,QuickStream-Video,Subscription,Tablet,18-24,Low,cancel_subscription,3,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4.9,0,0,15.66,gave_up_cancelling,0,3.3,1
S-908792,2025-01-08,FairBook-Travel,Travel,Mobile,35-44,Medium,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.6,150,150,0,completed_booking,1,2.2,1
S-906096,2024-09-13,FoodFast-Delivery,Food Delivery,Desktop,55+,Medium,order_dinner,5,9,4,1,1,0,2,0,0,0,0,1,0,0,0,0,10.0,25,25,45.16,noticed_hidden_fee_abandoned,0,5.0,0
S-900814,2025-09-20,MegaShop-Ecommerce,E-commerce,Desktop,18-24,Low,buy_one_item,6,11,2,3,3,0,0,0,0,1,0,0,0,0,1,1,12.0,40,119.53,79.53,completed_purchase,1,5.7,1
S-902895,2024-09-09,CleanShop-Ethical,E-commerce,Desktop,55+,Low,buy_one_item,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6.1,40,45.2,5.2,completed_purchase,1,2.8,1
S-908704,2025-06-26,CleanShop-Ethical,E-commerce,Desktop,35-44,Low,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,2.0,1
S-903151,2025-06-11,MegaShop-Ecommerce,E-commerce,Mobile,55+,Medium,buy_one_item,5,12,3,2,4,0,2,0,1,0,0,0,0,0,0,0,11.1,40,40,83.51,noticed_hidden_fee_abandoned,0,5.7,0
S-900190,2024-08-31,FoodFast-Delivery,Food Delivery,Desktop,45-54,High,order_dinner,3,8,3,0,0,0,3,0,0,0,0,2,0,0,0,0,9.0,25,75.34,50.34,completed_purchase,1,4.8,0
S-908597,2025-10-10,CleanShop-Ethical,E-commerce,Mobile,18-24,High,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.4,40,40,0,completed_purchase,1,1.5,1
S-903877,2025-06-19,SocialFeed-App,Social Media,Mobile,35-44,Medium,check_notifications,3,10,0,0,0,0,0,0,0,0,0,2,0,4,4,0,5.2,0,0,0,completed_purchase,1,4.1,1
S-903989,2025-07-24,QuickStream-Video,Subscription,Mobile,25-34,Low,cancel_subscription,4,7,0,0,1,1,0,0,0,3,2,0,0,0,0,0,5.8,0,26.89,26.89,completed_cancellation,1,4.3,1
S-906987,2025-05-07,FoodFast-Delivery,Food Delivery,Mobile,18-24,High,order_dinner,4,7,1,0,2,0,3,1,0,0,0,0,0,0,0,0,7.1,25,67.67,42.67,completed_purchase,1,2.8,1
S-900029,2025-02-03,MegaShop-Ecommerce,E-commerce,Desktop,35-44,Low,buy_one_item,5,10,1,1,4,0,1,0,3,0,0,0,0,0,0,0,11.4,40,85.57,45.57,completed_purchase,1,6.0,1
S-905996,2024-07-24,CleanShop-Ethical,E-commerce,Desktop,25-34,Medium,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-906175,2025-07-07,QuickStream-Video,Subscription,Desktop,55+,Low,cancel_subscription,5,9,0,0,0,2,0,0,1,3,1,2,0,0,0,0,7.5,0,13.9,13.9,completed_cancellation,1,4.0,1
S-905260,2024-09-15,FairBook-Travel,Travel,Desktop,45-54,High,book_cheapest_option,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11.2,150,181.3,31.3,completed_booking,1,2.7,1
S-901541,2025-07-03,QuickStream-Video,Subscription,Desktop,35-44,Medium,cancel_subscription,3,5,0,0,0,3,0,0,0,1,1,0,0,0,0,0,4.6,0,16.3,16.3,completed_cancellation,1,2.1,1
S-905964,2025-09-08,FairBook-Travel,Travel,Mobile,55+,High,book_cheapest_option,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.7,150,150,0,completed_booking,1,1.7,1
S-901715,2025-01-18,NewsHub-Media,News/Media,Tablet,18-24,High,read_one_article,3,9,0,0,0,0,0,0,0,4,4,0,0,0,1,0,8.1,0,0,0,completed_purchase,1,5.6,0
S-904283,2025-10-28,QuickStream-Video,Subscription,Desktop,35-44,Medium,cancel_subscription,4,9,0,0,0,1,0,4,0,1,3,0,0,0,0,0,9.4,0,19.62,19.62,completed_cancellation,1,4.9,0
